id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value,rank
7,6,0.2,100000,0.0,623718,1,168,52,22,12,1178761
2,0,0.05,1000000,1.0,692863,1,408,1241820,23,1000000,2339558
1,5,0.1,1000000,0.75,634066,1,840,16343,23,13,2749578
3,0,0.05,10000,1.0,617281,1,432,13317,23,9691,23636
0,3,0.1,10000,0.0,1268419,1,2112,2861767,23,6,3216888
7,0,0.01,10000,0.0,618644,1,1872,13613,23,127,536
8,7,0.05,1000000,0.0,838236,1,1704,832354,23,0,1004199
2,5,0.01,10000,0.75,2897807,2,9840,1836189,23,16,2712332
6,6,0.2,10000,0.25,627293,1,168,56,22,12,1182085
6,3,0.05,1000000,0.75,1993811,1,4200,3219150,23,6,3395752
7,7,0.01,100000,0.5,2044409,1,8544,1372657,23,136,1728967
4,3,0.01,1000000,0.0,7070924,2,19272,3504348,23,6,3538840
8,7,0.1,10000,0.0,721345,1,816,572654,23,0,871629
6,0,0.01,10000,0.5,614811,1,1872,13613,23,5079,12319
3,7,0.1,1000000,0.25,705578,1,768,478743,23,6,1405920
5,5,0.01,1000000,0.5,2828758,1,10320,1835851,23,5,1832153
3,0,0.2,100000,1.0,622946,1,456,122135,23,96240,259904
3,4,0.05,10000,0.5,754361,1,984,523495,23,6,1832068
1,7,0.05,100000,0.5,854999,1,1752,865530,23,171,1870227
0,7,0.2,100000,0.25,631274,1,216,9352,23,6,1833759
7,0,0.2,100000,1.0,623025,1,456,122135,23,96240,259904
9,3,0.01,100000,0.75,7049025,2,19272,3504348,23,6,3538840
0,0,0.05,1000000,0.5,697153,1,408,1241820,23,447300,1165994
6,7,0.01,1000000,0.0,2068236,2,8112,1375496,23,0,1145441
0,3,0.01,100000,0.75,7076223,1,19272,3504348,23,6,3538840
0,0,0.05,10000,0.25,613059,0,432,13317,23,2393,6334
9,6,0.05,100000,0.75,691555,2,480,234314,23,1490,2591403
8,3,0.05,1000000,0.5,1989253,1,4200,3219150,23,6,3395752
6,0,0.01,1000000,0.5,1000914,1,2472,1318592,23,477671,1171769
1,4,0.01,10000,0.5,2953317,1,10752,1902000,23,6,1860276
8,3,0.2,1000000,0.25,895571,1,1080,2152038,23,6,2859158
3,0,0.2,100000,0.25,625481,1,456,122135,23,26575,112228
2,6,0.1,100000,0.75,638824,0,216,21720,23,2210,3174390
0,3,0.01,10000,1.0,7033405,3,19272,3504348,23,17,3577295
4,0,0.01,10000,0.5,619974,1,1872,13613,23,5079,12319
6,7,0.01,100000,1.0,2042573,1,8544,1372657,23,99999,3421100
2,5,0.2,100000,0.75,626081,1,288,277,23,8,2608931
5,5,0.01,1000000,1.0,2837417,2,10320,1835851,23,542196,3577295
2,4,0.05,10000,0.75,748745,1,984,523495,23,15,2778730
1,7,0.05,100000,0.25,847654,1,1752,865530,23,0,1009860
5,5,0.01,100000,0.5,2841779,2,10200,1836870,23,5,1832154
6,4,0.05,100000,1.0,753250,1,984,521997,23,110,3493242
9,7,0.1,1000000,0.5,711960,1,768,478743,23,63,1891099
6,3,0.05,10000,1.0,1977262,0,4200,3219150,23,17,3577295
6,0,0.05,100000,1.0,623815,1,2064,125529,23,99408,263686
6,4,0.05,100000,0.5,755286,1,984,521997,23,6,1832094
9,4,0.01,10000,0.75,2914596,2,10752,1902000,23,15,2690337
9,3,0.01,10000,0.25,7059425,1,19272,3504348,23,6,3538840
7,0,0.1,1000000,0.25,659149,1,264,1230864,23,179957,589780
8,6,0.01,10000,1.0,1712795,2,5328,1142414,23,10000,3390659
4,0,0.2,10000,1.0,617439,1,168,13283,23,9128,22917
2,3,0.2,10000,0.5,898424,1,1080,2152038,23,6,2859158
1,5,0.1,100000,0.25,634012,1,240,16402,23,1,855922
6,5,0.2,10000,0.25,616816,1,312,316,23,1,1215818
0,3,0.1,10000,1.0,1264565,1,2112,2861767,23,17,3577295
0,6,0.05,10000,0.5,714452,1,1344,295231,23,169,1659173
5,4,0.2,10000,0.5,627801,1,144,58,22,3,1677330
1,6,0.01,10000,0.25,1723088,1,5328,1142414,23,12,1142065
2,0,0.01,100000,0.0,661139,1,2760,136081,23,2010,7155
5,7,0.1,1000000,0.0,716151,1,768,478743,23,0,828190
2,6,0.2,1000000,0.5,635384,1,168,33,21,674,2437296
9,5,0.05,1000000,1.0,742677,1,840,458984,23,542196,3577295
4,7,0.05,100000,0.5,860758,1,1752,865530,23,171,1870227
6,3,0.2,1000000,0.75,902600,1,1080,2152038,23,6,2859158
3,5,0.2,1000000,0.5,619840,1,168,261,23,2,1599628
5,6,0.1,1000000,0.0,645159,1,240,19941,23,6,857453
7,3,0.01,1000000,1.0,7113362,2,19272,3504348,23,17,3577295
4,6,0.2,1000000,0.0,633753,1,168,33,21,12,1463483
7,3,0.05,100000,1.0,2006979,1,4200,3219150,23,17,3577295
5,7,0.2,1000000,0.0,630564,1,144,6642,23,6,1763586
2,6,0.1,100000,0.25,637272,1,216,21720,23,6,857476
8,4,0.01,100000,0.75,2939975,2,10200,1895435,23,15,2690337
7,0,0.1,10000,0.5,625491,1,240,13290,23,4115,11260
2,3,0.01,1000000,0.75,7075802,1,19272,3504348,23,6,3538840
5,0,0.01,1000000,1.0,1002132,1,2472,1318592,23,1000000,2339558
0,0,0.2,1000000,0.5,652248,0,168,1224979,23,304094,1005800
8,7,0.2,100000,1.0,626950,1,216,9352,23,99999,3421100
4,0,0.2,10000,0.75,619837,1,168,13283,23,9128,22917
4,3,0.1,100000,0.0,1271759,2,2112,2861767,23,6,3216888
3,7,0.01,1000000,0.5,2042622,1,8112,1375496,23,185,1771731
2,6,0.05,10000,1.0,705236,1,1344,295231,23,6028,3333095
9,6,0.01,100000,0.0,1664157,2,4992,1118675,23,0,511890
8,7,0.1,10000,1.0,727215,1,816,572654,23,10000,3093007
6,6,0.2,100000,0.25,629314,1,168,52,22,12,1178761
8,6,0.2,100000,0.75,627487,0,168,52,22,1405,3023632
9,4,0.05,10000,1.0,750657,2,984,523495,23,10000,3575343
4,7,0.2,100000,0.5,630674,1,216,9352,23,6,1833759
1,3,0.1,100000,1.0,1264308,1,2112,2861767,23,17,3577295
4,7,0.05,100000,0.75,854891,1,1752,865530,23,3118,2736083
8,7,0.2,10000,0.0,630890,1,144,53989,23,4,1666939
0,7,0.2,10000,0.5,634201,1,144,53989,23,4,1666939
3,5,0.1,10000,0.5,637073,1,240,17673,23,4,1694747
1,4,0.05,10000,1.0,759068,0,984,523495,23,10000,3575343
0,7,0.1,1000000,0.0,704726,1,768,478743,23,0,828190
5,4,0.01,10000,0.75,2922520,1,10752,1902000,23,15,2690337
4,4,0.2,1000000,0.5,618206,0,144,50,22,3,1677330
5,0,0.05,100000,0.0,620494,1,2064,125529,23,7131,27050
0,4,0.01,100000,0.0,2907922,1,10200,1895435,23,1,712606
4,7,0.1,1000000,0.25,703370,1,768,478743,23,6,1405920
1,7,0.2,10000,0.5,631781,0,144,53989,23,4,1666939
8,7,0.01,100000,1.0,2038509,2,8544,1372657,23,99999,3421100
2,5,0.1,10000,0.25,629256,1,240,17673,23,1,855920
2,5,0.1,10000,0.75,633522,1,240,17673,23,13,2749578
5,0,0.1,10000,1.0,617429,1,240,13290,23,10000,24015
7,5,0.1,10000,0.0,631547,1,240,17673,23,1,855920
2,4,0.01,100000,0.0,2921253,1,10200,1895435,23,1,712606
5,3,0.01,1000000,1.0,7035313,2,19272,3504348,23,17,3577295
7,7,0.05,100000,0.75,854003,1,1752,865530,23,3118,2736083
6,4,0.2,1000000,1.0,619319,1,144,50,22,453190,3577295
0,0,0.05,10000,0.75,612442,1,432,13317,23,7131,17872
4,3,0.05,100000,1.0,1987433,1,4200,3219150,23,17,3577295
8,7,0.05,10000,0.75,854958,1,1848,880485,23,1184,2453694
9,4,0.2,10000,0.5,617717,1,144,58,22,3,1677330
1,3,0.01,10000,0.0,7047536,3,19272,3504348,23,6,3538840
7,5,0.1,10000,0.75,628849,0,240,17673,23,13,2749578
4,5,0.1,10000,0.5,624979,1,240,17673,23,4,1694747
9,5,0.05,10000,1.0,733324,1,840,451213,23,10000,3575411
5,5,0.01,100000,0.0,2862518,2,10200,1836870,23,0,548958
3,0,0.2,10000,1.0,623492,1,168,13283,23,9128,22917
1,0,0.05,1000000,1.0,701605,1,408,1241820,23,1000000,2339558
5,0,0.01,1000000,0.75,1014828,1,2472,1318592,23,736447,1766293
8,4,0.01,1000000,0.75,2946131,2,10752,1895217,23,15,2690337
0,4,0.01,100000,0.5,2966446,2,10200,1895435,23,6,1860257
8,3,0.1,100000,0.25,1280327,1,2112,2861767,23,6,3216888
9,0,0.1,100000,0.0,627264,1,984,122827,23,16780,67102
7,7,0.05,1000000,0.0,845389,2,1704,832354,23,0,1004199
9,6,0.05,1000000,0.75,692374,1,504,213470,23,1861,2881517
6,7,0.2,100000,0.0,633940,1,216,9352,23,0,595268
3,0,0.1,10000,1.0,619366,1,240,13290,23,10000,24015
1,3,0.2,100000,0.0,903946,1,1080,2152038,23,6,2859158
9,3,0.01,1000000,0.5,7110703,2,19272,3504348,23,6,3538840
0,6,0.2,10000,0.0,629924,1,168,56,22,12,1182085
4,7,0.01,100000,0.5,2059778,2,8544,1372657,23,136,1728967
5,6,0.1,1000000,1.0,643583,1,240,19941,23,999896,3551579
0,5,0.05,10000,0.25,744377,1,840,451213,23,1,941468
1,3,0.1,10000,1.0,1275312,1,2112,2861767,23,17,3577295
1,3,0.2,100000,0.5,898758,1,1080,2152038,23,6,2859158
4,5,0.01,100000,0.0,2858161,2,10200,1836870,23,0,548958
0,3,0.05,10000,0.25,2003971,1,4200,3219150,23,6,3395752
8,6,0.2,100000,1.0,628516,1,168,52,22,99995,3522177
9,5,0.01,100000,0.0,2893926,1,10200,1836870,23,0,548958
3,0,0.1,1000000,0.0,665390,1,264,1230864,23,179957,589780
0,5,0.1,100000,1.0,630293,1,240,16402,23,99513,3577232
5,3,0.05,10000,0.5,1993556,1,4200,3219150,23,6,3395752
5,7,0.05,100000,0.75,855263,1,1752,865530,23,3118,2736083
7,4,0.2,10000,0.5,620744,1,144,58,22,3,1677330
8,5,0.1,100000,1.0,631044,1,240,16402,23,99513,3577232
2,4,0.2,1000000,0.25,631360,1,144,50,22,3,1677330
7,4,0.2,1000000,0.5,620256,2,144,50,22,3,1677330
5,6,0.05,1000000,0.25,701479,1,504,213470,23,12,1027876
9,0,0.2,10000,1.0,621725,1,168,13283,23,9128,22917
6,6,0.1,1000000,0.5,692488,1,240,19941,23,306,1954606
1,4,0.01,10000,0.0,2937438,2,10752,1902000,23,1,712625
7,3,0.1,10000,0.25,1267584,2,2112,2861767,23,6,3216888
0,3,0.1,100000,1.0,1290720,0,2112,2861767,23,17,3577295
8,5,0.1,1000000,0.25,633669,1,840,16343,23,1,855923
7,0,0.05,10000,0.25,615383,1,432,13317,23,2393,6334
0,5,0.1,1000000,1.0,640769,1,840,16343,23,542196,3577295
6,0,0.01,100000,0.0,658594,1,2760,136081,23,2010,7155
0,5,0.01,10000,0.5,2846873,1,9840,1836189,23,5,1832172
7,3,0.05,10000,1.0,1995108,1,4200,3219150,23,17,3577295
4,5,0.1,10000,0.0,634694,0,240,17673,23,1,855920
2,4,0.05,10000,0.25,754742,1,984,523495,23,2,1020025
5,7,0.05,100000,0.0,849743,1,1752,865530,23,0,1009860
5,4,0.2,100000,0.25,622457,1,144,52,22,3,1677330
0,5,0.2,1000000,0.0,626261,1,168,261,23,2,1599628
6,3,0.1,10000,0.5,1295899,2,2112,2861767,23,6,3216888
9,7,0.2,10000,0.5,636902,1,144,53989,23,4,1666939
6,3,0.2,10000,0.25,900489,1,1080,2152038,23,6,2859158
9,4,0.2,10000,1.0,623323,1,144,58,22,10000,3575343
1,6,0.1,10000,0.5,643151,1,216,20351,23,485,2101131
7,4,0.1,100000,1.0,641288,1,648,46973,23,99738,3577211
2,6,0.01,1000000,0.25,1706142,2,4968,1133679,23,12,1140448
7,7,0.2,100000,1.0,629968,1,216,9352,23,99999,3421100
4,0,0.05,10000,0.5,617106,1,432,13317,23,4547,11631
4,4,0.2,10000,0.5,623057,2,144,58,22,3,1677330
0,4,0.01,100000,0.25,2943978,1,10200,1895435,23,2,1162874
6,3,0.1,1000000,0.25,1274139,2,2112,2861767,23,6,3216888
2,4,0.01,100000,0.5,2953921,2,10200,1895435,23,6,1860257
5,3,0.2,10000,0.75,899733,2,1080,2152038,23,6,2859158
8,6,0.2,10000,0.25,635288,1,168,56,22,12,1182085
0,3,0.01,1000000,0.75,7141768,2,19272,3504348,23,6,3538840
3,3,0.05,100000,0.25,2007418,1,4200,3219150,23,6,3395752
5,4,0.05,100000,0.0,755629,1,984,521997,23,1,569746
1,3,0.05,1000000,1.0,1994533,1,4200,3219150,23,17,3577295
1,5,0.01,1000000,0.0,2898329,2,10320,1835851,23,0,548957
7,5,0.2,1000000,0.75,624491,1,168,261,23,8,2714523
6,7,0.01,1000000,0.25,2048661,1,8112,1375496,23,0,1145441
3,3,0.1,100000,0.25,1272444,1,2112,2861767,23,6,3216888
9,7,0.05,1000000,0.5,835892,1,1704,832354,23,60,1712954
6,6,0.01,100000,1.0,1661326,1,4992,1118675,23,99995,3522177
0,5,0.2,10000,1.0,624448,1,312,316,23,10000,3575411
3,6,0.2,1000000,0.0,629065,1,168,33,21,12,1463483
9,4,0.01,10000,0.0,2942048,2,10752,1902000,23,1,712625
3,4,0.01,100000,0.75,2953258,3,10200,1895435,23,15,2690337
7,6,0.1,100000,0.75,640910,1,216,21720,23,2210,3174390
4,7,0.1,100000,0.5,708104,0,768,499182,23,126,2016445
7,0,0.2,100000,0.0,621024,1,456,122135,23,26575,112228
2,3,0.1,100000,0.25,1269089,1,2112,2861767,23,6,3216888
3,6,0.05,1000000,0.25,691220,0,504,213470,23,12,1027876
2,5,0.2,1000000,0.25,625892,1,168,261,23,2,1599628
4,7,0.1,10000,1.0,722300,1,816,572654,23,10000,3093007
2,0,0.05,10000,0.0,617286,1,432,13317,23,547,2147
2,0,0.1,1000000,0.0,667559,1,264,1230864,23,179957,589780
1,0,0.2,100000,0.0,625200,1,456,122135,23,26575,112228
1,0,0.1,1000000,0.0,665852,1,264,1230864,23,179957,589780
2,4,0.1,1000000,0.75,639772,1,624,46957,23,22,3269255
7,3,0.05,1000000,0.75,1993002,1,4200,3219150,23,6,3395752
5,6,0.05,1000000,0.0,689756,1,504,213470,23,0,369889
5,4,0.01,100000,0.0,2927738,1,10200,1895435,23,1,712606
8,6,0.05,1000000,0.5,691093,1,504,213470,23,485,1942447
9,7,0.01,10000,0.0,2154640,1,8376,1399236,23,0,1149864
0,6,0.2,1000000,0.25,629004,1,168,33,21,12,1463483
1,7,0.2,100000,0.0,632366,1,216,9352,23,0,595268
7,4,0.01,10000,0.0,2933072,2,10752,1902000,23,1,712625
7,4,0.1,1000000,0.75,639068,1,624,46957,23,22,3269255
0,7,0.2,10000,0.75,632689,1,144,53989,23,744,2628264
7,7,0.2,10000,0.25,634170,1,144,53989,23,4,1666939
2,0,0.2,100000,0.25,627186,1,456,122135,23,26575,112228
8,0,0.05,1000000,0.5,697006,1,408,1241820,23,447300,1165994
4,0,0.1,1000000,0.25,669504,1,264,1230864,23,179957,589780
1,4,0.2,100000,0.75,622630,1,144,52,22,9,2866617
2,5,0.2,10000,0.0,620371,1,312,316,23,1,1215818
9,6,0.05,10000,0.5,704903,1,1344,295231,23,169,1659173
4,4,0.1,100000,1.0,639720,1,648,46973,23,99738,3577211
8,5,0.1,10000,0.5,634519,1,240,17673,23,4,1694747
2,6,0.01,100000,0.25,1667660,1,4992,1118675,23,12,1140749
8,3,0.05,100000,0.0,2006955,2,4200,3219150,23,6,3395752
8,0,0.05,10000,0.75,626818,1,432,13317,23,7131,17872
6,6,0.01,1000000,0.5,1677004,1,4968,1133679,23,443,1815992
1,0,0.1,1000000,0.5,670902,1,264,1230864,23,478216,1304823
7,6,0.1,10000,0.75,640187,1,216,20351,23,1076,2591995
7,0,0.05,1000000,0.25,698830,1,408,1241820,23,226500,613375
4,7,0.2,10000,0.0,631072,1,144,53989,23,4,1666939
5,0,0.05,10000,0.75,613294,1,432,13317,23,7131,17872
4,6,0.01,100000,0.0,1659229,1,4992,1118675,23,0,511890
0,6,0.1,100000,1.0,639057,1,216,21720,23,99995,3522177
3,5,0.05,10000,0.5,744709,0,840,451213,23,6,1987465
1,0,0.1,10000,1.0,618162,1,240,13290,23,10000,24015
1,7,0.01,10000,0.0,2176126,1,8376,1399236,23,0,1149864
0,5,0.01,1000000,1.0,2846991,2,10320,1835851,23,542196,3577295
8,5,0.01,100000,0.5,2849639,2,10200,1836870,23,5,1832154
8,7,0.01,1000000,0.5,2045969,2,8112,1375496,23,185,1771731
5,5,0.05,100000,1.0,746619,1,840,451585,23,99513,3577232
5,5,0.1,10000,1.0,632132,1,240,17673,23,10000,3575411
9,5,0.05,1000000,0.25,739905,1,840,458984,23,1,941345
8,4,0.01,10000,0.75,2938142,2,10752,1902000,23,15,2690337
1,6,0.2,100000,0.25,629189,0,168,52,22,12,1178761
3,5,0.1,10000,0.0,626818,1,240,17673,23,1,855920
7,0,0.2,100000,0.75,624185,1,456,122135,23,88692,198719
4,7,0.01,1000000,1.0,2038880,2,8112,1375496,23,999995,3531027
8,5,0.2,1000000,0.5,624225,0,168,261,23,2,1599628
8,0,0.1,1000000,0.0,668488,1,264,1230864,23,179957,589780
5,0,0.05,10000,0.25,625776,1,432,13317,23,2393,6334
9,3,0.01,100000,0.25,7044636,2,19272,3504348,23,6,3538840
8,4,0.2,1000000,0.25,619429,1,144,50,22,3,1677330
3,3,0.1,100000,0.75,1268860,1,2112,2861767,23,6,3216888
8,5,0.01,1000000,0.0,2840824,2,10320,1835851,23,0,548957
9,6,0.01,10000,0.0,1713628,2,5328,1142414,23,0,513223
8,6,0.05,1000000,0.75,685032,1,504,213470,23,1861,2881517
8,5,0.2,1000000,0.25,621404,1,168,261,23,2,1599628
4,5,0.05,100000,0.0,738498,1,840,451585,23,0,406156
9,0,0.01,1000000,0.75,1002218,1,2472,1318592,23,736447,1766293
4,4,0.01,100000,0.0,2916894,1,10200,1895435,23,1,712606
9,5,0.01,10000,0.25,2843214,1,9840,1836189,23,1,1082162
5,0,0.01,100000,0.75,658651,1,2760,136081,23,79830,201306
8,6,0.1,1000000,0.25,639916,1,240,19941,23,6,857453
9,4,0.05,10000,0.0,760209,1,984,523495,23,1,569838
4,4,0.1,100000,0.75,644934,2,648,46973,23,22,3269213
6,3,0.05,1000000,0.25,1989179,1,4200,3219150,23,6,3395752
6,7,0.01,1000000,1.0,2040419,2,8112,1375496,23,999995,3531027
5,3,0.2,1000000,0.25,899990,1,1080,2152038,23,6,2859158
0,6,0.2,10000,0.5,629868,1,168,56,22,126,2068574
0,6,0.05,1000000,0.0,685935,1,504,213470,23,0,369889
6,7,0.1,100000,1.0,711235,2,768,499182,23,99999,3421100
3,3,0.1,1000000,0.25,1268296,1,2112,2861767,23,6,3216888
8,6,0.2,100000,0.25,622525,1,168,52,22,12,1178761
4,0,0.2,100000,0.75,625016,1,456,122135,23,88692,198719
0,6,0.2,100000,0.0,629582,1,168,52,22,12,1178761
7,7,0.1,10000,0.25,724075,1,816,572654,23,0,871629
4,6,0.01,100000,0.75,1661352,1,4992,1118675,23,1664,2671103
0,4,0.1,10000,0.75,639242,1,600,47274,23,22,3268279
7,5,0.01,100000,0.5,2857612,2,10200,1836870,23,5,1832154
0,5,0.1,1000000,0.25,639335,0,840,16343,23,1,855923
3,5,0.01,1000000,0.75,2839459,1,10320,1835851,23,16,2712332
1,4,0.05,10000,0.25,753328,1,984,523495,23,2,1020025
2,7,0.05,10000,0.5,854748,1,1848,880485,23,12,1494483
1,6,0.05,1000000,0.5,692955,1,504,213470,23,485,1942447
8,6,0.2,10000,0.5,624152,1,168,56,22,126,2068574
9,5,0.05,10000,0.75,737085,1,840,451213,23,19,2970122
7,7,0.1,100000,1.0,714175,1,768,499182,23,99999,3421100
4,7,0.05,100000,0.0,855174,1,1752,865530,23,0,1009860
4,4,0.01,100000,1.0,2927505,2,10200,1895435,23,99738,3577211
6,3,0.01,1000000,0.5,7051943,2,19272,3504348,23,6,3538840
7,7,0.01,1000000,1.0,2055023,1,8112,1375496,23,999995,3531027
7,5,0.2,100000,0.25,627939,1,288,277,23,1,1072953
5,3,0.01,1000000,0.75,7088112,1,19272,3504348,23,6,3538840
0,4,0.2,100000,0.75,617816,1,144,52,22,9,2866617
2,0,0.01,10000,0.5,616307,1,1872,13613,23,5079,12319
4,5,0.01,100000,0.75,2841221,1,10200,1836870,23,16,2712332
0,4,0.05,1000000,0.0,749776,0,960,520169,23,1,569741
2,4,0.01,1000000,0.75,2913391,2,10752,1895217,23,15,2690337
1,0,0.1,100000,0.75,627668,0,984,122827,23,83138,232327
9,7,0.1,1000000,0.75,709954,0,768,478743,23,1302,2488371
0,3,0.2,1000000,0.0,903911,0,1080,2152038,23,6,2859158
7,6,0.1,10000,0.0,634442,1,216,20351,23,6,857685
6,5,0.01,100000,1.0,2836954,2,10200,1836870,23,99513,3577232
1,3,0.1,10000,0.25,1269116,1,2112,2861767,23,6,3216888
9,3,0.1,10000,0.25,1269172,0,2112,2861767,23,6,3216888
1,7,0.05,100000,1.0,851703,1,1752,865530,23,29300,3358873
1,0,0.05,1000000,0.0,697419,1,408,1241820,23,70935,252671
8,0,0.1,1000000,1.0,671904,1,264,1230864,23,979877,2316668
8,6,0.2,10000,0.0,629677,1,168,56,22,12,1182085
2,3,0.01,100000,1.0,7065156,2,19272,3504348,23,17,3577295
6,0,0.01,10000,0.0,619631,1,1872,13613,23,127,536
8,6,0.2,1000000,0.0,630989,1,168,33,21,12,1463483
9,6,0.1,10000,0.0,637417,0,216,20351,23,6,857685
9,5,0.2,100000,0.5,627552,1,288,277,23,4,1801350
4,4,0.1,10000,1.0,638215,1,600,47274,23,10000,3575343
4,0,0.2,100000,0.0,621929,1,456,122135,23,26575,112228
1,7,0.1,1000000,0.75,709497,1,768,478743,23,1302,2488371
1,0,0.2,10000,0.75,617621,1,168,13283,23,9128,22917
3,7,0.2,1000000,0.25,628213,1,144,6642,23,6,1763586
0,7,0.05,100000,0.0,856481,1,1752,865530,23,0,1009860
5,5,0.1,100000,0.0,632299,2,240,16402,23,1,855922
9,5,0.1,1000000,0.75,633636,2,840,16343,23,13,2749578
3,6,0.01,10000,0.75,1713826,1,5328,1142414,23,1466,2581989
7,5,0.05,10000,0.25,752159,1,840,451213,23,1,941468
0,0,0.2,10000,0.5,621157,0,168,13283,23,3210,10322
7,0,0.2,1000000,0.5,647771,1,168,1224979,23,304094,1005800
3,7,0.05,10000,0.75,857522,1,1848,880485,23,1184,2453694
9,3,0.1,1000000,0.5,1267478,1,2112,2861767,23,6,3216888
0,0,0.2,10000,0.25,621277,1,168,13283,23,3210,10322
3,3,0.05,1000000,0.25,1997227,1,4200,3219150,23,6,3395752
5,4,0.01,100000,1.0,2922022,1,10200,1895435,23,99738,3577211
9,4,0.1,10000,0.5,691981,0,600,47274,23,5,1918598
4,3,0.1,100000,0.5,1265586,1,2112,2861767,23,6,3216888
5,6,0.05,10000,1.0,697506,1,1344,295231,23,6028,3333095
1,0,0.05,1000000,0.75,694265,1,408,1241820,23,723808,1816880
0,5,0.1,1000000,0.75,637483,1,840,16343,23,13,2749578
0,0,0.01,10000,0.75,617753,1,1872,13613,23,7637,18269
1,3,0.01,1000000,1.0,7074352,3,19272,3504348,23,17,3577295
3,0,0.2,1000000,0.25,647063,1,168,1224979,23,304094,1005800
4,3,0.2,1000000,0.0,894928,1,1080,2152038,23,6,2859158
5,5,0.05,1000000,0.5,745543,2,840,458984,23,6,1987465
5,0,0.05,10000,0.5,621731,1,432,13317,23,4547,11631
6,5,0.05,100000,0.25,744214,1,840,451585,23,1,941344
8,7,0.05,100000,0.25,881121,1,1752,865530,23,0,1009860
5,0,0.1,100000,0.0,632412,1,984,122827,23,16780,67102
6,3,0.01,100000,0.0,7082243,3,19272,3504348,23,6,3538840
4,6,0.2,100000,0.0,624158,0,168,52,22,12,1178761
2,3,0.05,1000000,0.5,1993480,1,4200,3219150,23,6,3395752
4,5,0.2,10000,0.25,622403,1,312,316,23,1,1215818
7,3,0.05,1000000,0.5,2001352,2,4200,3219150,23,6,3395752
0,0,0.2,10000,0.75,620843,0,168,13283,23,9128,22917
5,4,0.2,1000000,0.75,622047,1,144,50,22,9,2866659
7,5,0.1,100000,0.5,635839,1,240,16402,23,4,1695850
8,6,0.01,100000,0.5,1661861,1,4992,1118675,23,413,1774780
0,6,0.01,10000,0.0,1713735,1,5328,1142414,23,0,513223
2,0,0.2,1000000,0.75,647156,2,168,1224979,23,912165,2225557
2,3,0.05,100000,0.75,1992144,2,4200,3219150,23,6,3395752
7,3,0.05,1000000,0.0,2024572,2,4200,3219150,23,6,3395752
3,0,0.05,1000000,0.5,693367,0,408,1241820,23,447300,1165994
6,6,0.01,1000000,1.0,1670301,1,4968,1133679,23,999896,3551579
8,3,0.1,100000,0.5,1269468,1,2112,2861767,23,6,3216888
0,6,0.01,100000,0.5,1657266,1,4992,1118675,23,413,1774780
7,3,0.1,1000000,0.5,1268487,1,2112,2861767,23,6,3216888
0,0,0.2,1000000,0.25,656045,0,168,1224979,23,304094,1005800
8,4,0.2,10000,0.5,621389,1,144,58,22,3,1677330
6,5,0.1,10000,1.0,632628,1,240,17673,23,10000,3575411
6,4,0.01,1000000,0.25,2960655,2,10752,1895217,23,2,1162873
9,6,0.1,1000000,0.5,639291,1,240,19941,23,306,1954606
6,3,0.01,100000,0.5,7084809,1,19272,3504348,23,6,3538840
6,3,0.2,100000,0.0,898292,1,1080,2152038,23,6,2859158
4,7,0.2,10000,0.75,633227,1,144,53989,23,744,2628264
7,6,0.05,10000,0.75,709267,2,1344,295231,23,1664,2762264
9,4,0.01,1000000,0.5,2927667,1,10752,1895217,23,6,1860256
7,5,0.2,1000000,0.25,627603,1,168,261,23,2,1599628
4,7,0.1,10000,0.25,722126,0,816,572654,23,0,871629
2,6,0.01,100000,0.75,1664433,1,4992,1118675,23,1664,2671103
3,5,0.05,100000,1.0,740143,1,840,451585,23,99513,3577232
1,0,0.01,100000,0.25,655092,2,2760,136081,23,21325,69760
7,5,0.05,1000000,1.0,741812,1,840,458984,23,542196,3577295
0,4,0.2,1000000,0.75,621217,0,144,50,22,9,2866659
4,7,0.05,10000,0.75,858143,1,1848,880485,23,1184,2453694
6,7,0.1,1000000,1.0,711195,1,768,478743,23,22220,3392804
9,0,0.1,1000000,0.75,666019,1,264,1230864,23,775352,2050374
9,4,0.1,1000000,1.0,640460,1,624,46957,23,453190,3577295
6,5,0.05,1000000,0.5,744730,1,840,458984,23,6,1987465
1,4,0.01,1000000,0.75,2920293,2,10752,1895217,23,15,2690337
4,6,0.2,100000,0.75,627857,1,168,52,22,1405,3023632
5,6,0.1,10000,0.0,637651,1,216,20351,23,6,857685
7,7,0.1,1000000,0.25,714520,1,768,478743,23,6,1405920
4,5,0.01,10000,0.75,2886597,2,9840,1836189,23,16,2712332
1,3,0.05,1000000,0.75,2016159,1,4200,3219150,23,6,3395752
3,0,0.01,10000,1.0,621475,1,1872,13613,23,10000,24015
5,0,0.2,1000000,0.25,652001,1,168,1224979,23,304094,1005800
1,0,0.01,10000,0.25,623450,1,1872,13613,23,2471,5977
6,5,0.05,1000000,1.0,744560,1,840,458984,23,542196,3577295
2,3,0.1,100000,1.0,1287343,1,2112,2861767,23,17,3577295
3,7,0.1,1000000,0.5,710102,1,768,478743,23,63,1891099
1,6,0.2,10000,0.25,625090,1,168,56,22,12,1182085
3,6,0.2,100000,0.75,623690,1,168,52,22,1405,3023632
0,0,0.01,1000000,0.75,1000386,0,2472,1318592,23,736447,1766293
