id,target,epsilon,delta,tempo_inicio,tempo_fim,memoria,prediction
18,1,0.4,0.01,Sun Jul 25 03:49:54 -03 2021,Sun Jul 25 03:50:02 -03 2021,142
11,8,0.3,0.05,Sun Jul 25 03:50:03 -03 2021,Sun Jul 25 03:50:05 -03 2021,2
3,8,0.3,0.1,Sun Jul 25 03:50:06 -03 2021,Sun Jul 25 03:50:07 -03 2021,2
11,7,0.1,0.05,Sun Jul 25 03:50:08 -03 2021,Sun Jul 25 03:50:14 -03 2021,224208
9,7,0.2,0.1,Sun Jul 25 03:50:15 -03 2021,Sun Jul 25 03:50:20 -03 2021,263755
12,0,0.3,0.05,Sun Jul 25 03:50:21 -03 2021,Sun Jul 25 03:50:27 -03 2021,1739616
9,0,0.1,0.01,Sun Jul 25 03:50:28 -03 2021,Sun Jul 25 03:50:40 -03 2021,1505479
5,0,0.4,0.05,Sun Jul 25 03:50:41 -03 2021,Sun Jul 25 03:50:47 -03 2021,1689601
2,1,0.2,0.1,Sun Jul 25 03:50:48 -03 2021,Sun Jul 25 03:50:51 -03 2021,150
3,1,0.2,0.01,Sun Jul 25 03:50:52 -03 2021,Sun Jul 25 03:51:00 -03 2021,159
14,1,0.4,0.05,Sun Jul 25 03:51:01 -03 2021,Sun Jul 25 03:51:05 -03 2021,127
14,1,0.3,0.05,Sun Jul 25 03:51:06 -03 2021,Sun Jul 25 03:51:10 -03 2021,138
18,1,0.2,0.1,Sun Jul 25 03:51:11 -03 2021,Sun Jul 25 03:51:15 -03 2021,140
7,8,0.4,0.1,Sun Jul 25 03:51:16 -03 2021,Sun Jul 25 03:51:18 -03 2021,2
16,1,0.3,0.05,Sun Jul 25 03:51:19 -03 2021,Sun Jul 25 03:51:23 -03 2021,131
5,1,0.4,0.01,Sun Jul 25 03:51:24 -03 2021,Sun Jul 25 03:51:32 -03 2021,116
9,8,0.1,0.1,Sun Jul 25 03:51:33 -03 2021,Sun Jul 25 03:51:35 -03 2021,2
8,7,0.3,0.05,Sun Jul 25 03:51:36 -03 2021,Sun Jul 25 03:51:41 -03 2021,190110
8,8,0.1,0.01,Sun Jul 25 03:51:42 -03 2021,Sun Jul 25 03:51:44 -03 2021,2
4,8,0.1,0.01,Sun Jul 25 03:51:45 -03 2021,Sun Jul 25 03:51:48 -03 2021,2
19,7,0.2,0.1,Sun Jul 25 03:51:49 -03 2021,Sun Jul 25 03:51:53 -03 2021,223199
14,7,0.2,0.05,Sun Jul 25 03:51:54 -03 2021,Sun Jul 25 03:51:59 -03 2021,229865
8,8,0.1,0.05,Sun Jul 25 03:52:00 -03 2021,Sun Jul 25 03:52:02 -03 2021,2
1,8,0.1,0.1,Sun Jul 25 03:52:03 -03 2021,Sun Jul 25 03:52:04 -03 2021,2
11,7,0.4,0.05,Sun Jul 25 03:52:05 -03 2021,Sun Jul 25 03:52:10 -03 2021,321297
16,8,0.1,0.1,Sun Jul 25 03:52:11 -03 2021,Sun Jul 25 03:52:13 -03 2021,2
8,8,0.2,0.1,Sun Jul 25 03:52:14 -03 2021,Sun Jul 25 03:52:15 -03 2021,2
19,8,0.3,0.05,Sun Jul 25 03:52:16 -03 2021,Sun Jul 25 03:52:18 -03 2021,2
7,1,0.1,0.1,Sun Jul 25 03:52:19 -03 2021,Sun Jul 25 03:52:21 -03 2021,140
18,0,0.3,0.01,Sun Jul 25 03:52:22 -03 2021,Sun Jul 25 03:52:32 -03 2021,1703563
4,8,0.4,0.1,Sun Jul 25 03:52:33 -03 2021,Sun Jul 25 03:52:34 -03 2021,2
8,7,0.1,0.01,Sun Jul 25 03:52:35 -03 2021,Sun Jul 25 03:52:46 -03 2021,236484
4,8,0.3,0.01,Sun Jul 25 03:52:47 -03 2021,Sun Jul 25 03:52:49 -03 2021,2
1,7,0.4,0.01,Sun Jul 25 03:52:50 -03 2021,Sun Jul 25 03:52:58 -03 2021,226531
1,7,0.3,0.01,Sun Jul 25 03:52:59 -03 2021,Sun Jul 25 03:53:08 -03 2021,246313
1,7,0.4,0.1,Sun Jul 25 03:53:09 -03 2021,Sun Jul 25 03:53:13 -03 2021,226811
17,0,0.4,0.1,Sun Jul 25 03:53:14 -03 2021,Sun Jul 25 03:53:19 -03 2021,1581732
3,0,0.4,0.1,Sun Jul 25 03:53:20 -03 2021,Sun Jul 25 03:53:25 -03 2021,1401093
16,7,0.3,0.05,Sun Jul 25 03:53:26 -03 2021,Sun Jul 25 03:53:31 -03 2021,236060
15,1,0.3,0.05,Sun Jul 25 03:53:32 -03 2021,Sun Jul 25 03:53:37 -03 2021,145
16,7,0.4,0.1,Sun Jul 25 03:53:38 -03 2021,Sun Jul 25 03:53:42 -03 2021,164690
0,0,0.1,0.05,Sun Jul 25 03:53:43 -03 2021,Sun Jul 25 03:53:51 -03 2021,1525022
13,1,0.4,0.05,Sun Jul 25 03:53:52 -03 2021,Sun Jul 25 03:53:56 -03 2021,143
17,1,0.2,0.05,Sun Jul 25 03:53:57 -03 2021,Sun Jul 25 03:54:01 -03 2021,127
12,7,0.4,0.05,Sun Jul 25 03:54:02 -03 2021,Sun Jul 25 03:54:07 -03 2021,302295
11,0,0.2,0.1,Sun Jul 25 03:54:08 -03 2021,Sun Jul 25 03:54:14 -03 2021,1708949
10,8,0.1,0.01,Sun Jul 25 03:54:15 -03 2021,Sun Jul 25 03:54:17 -03 2021,2
6,8,0.1,0.01,Sun Jul 25 03:54:18 -03 2021,Sun Jul 25 03:54:20 -03 2021,2
17,7,0.3,0.1,Sun Jul 25 03:54:21 -03 2021,Sun Jul 25 03:54:26 -03 2021,251202
1,7,0.3,0.1,Sun Jul 25 03:54:27 -03 2021,Sun Jul 25 03:54:31 -03 2021,239775
18,0,0.2,0.05,Sun Jul 25 03:54:32 -03 2021,Sun Jul 25 03:54:39 -03 2021,2043470
12,8,0.2,0.05,Sun Jul 25 03:54:40 -03 2021,Sun Jul 25 03:54:41 -03 2021,2
